timestamp,machineId,jobId,partNumber,cycleNo,cycleTimeSec,spindleRpmAvg,feedRateAvg,energyKWh,peakPowerKW,idleEnergyKWh,runningEnergyKWh
2026-07-08T05:01:59,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6790,44,9000.0,2024.0,0.5407,43.24,0.0462,0.4945
2026-07-08T05:04:20,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6791,46,9000.0,2038.2,0.5295,47.0,0.053,0.4765
2026-07-08T05:04:55,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6792,41,8720.5,2311.1,0.5451,43.57,0.0651,0.48
2026-07-08T05:06:29,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6793,43,8906.9,2215.1,0.5502,41.48,0.0544,0.4958
2026-07-08T05:07:48,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6794,42,9000.0,1915.6,0.5255,49.28,0.0684,0.4571
2026-07-08T05:09:16,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6795,48,9000.0,1702.6,0.6215,51.61,0.0944,0.5271
2026-07-08T05:14:24,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6796,43,8602.3,2267.1,0.4914,45.8,0.0424,0.449
2026-07-08T05:15:01,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6797,47,9000.0,2153.8,0.6192,46.64,0.0686,0.5506
2026-07-08T05:17:57,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6798,44,9000.0,2165.1,0.5733,46.87,0.0814,0.4919
2026-07-08T05:19:34,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6799,42,9000.0,2083.2,0.5775,44.42,0.0673,0.5102
2026-07-08T05:23:57,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6800,46,8990.4,2245.7,0.6583,47.5,0.0998,0.5585
2026-07-08T05:26:47,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6801,41,9000.0,2005.0,0.5072,44.13,0.0583,0.4489
2026-07-08T05:28:16,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6802,44,9000.0,2109.0,0.6251,52.52,0.09,0.5351
2026-07-08T05:28:59,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6803,47,9000.0,1834.4,0.5458,46.81,0.0746,0.4712
2026-07-08T05:30:56,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6804,46,9000.0,2151.6,0.552,48.11,0.0641,0.4879
2026-07-08T05:32:10,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6805,47,9000.0,1897.8,0.6597,47.34,0.0838,0.5759
2026-07-08T05:35:10,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6806,43,9000.0,1911.9,0.478,43.61,0.0577,0.4203
2026-07-08T05:35:53,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6807,41,8175.6,2086.5,0.5084,49.36,0.0496,0.4588
2026-07-08T05:36:44,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6808,48,9000.0,2242.4,0.5771,48.74,0.0431,0.534
2026-07-08T05:37:42,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6809,45,9000.0,1910.4,0.4967,48.36,0.0677,0.429
2026-07-08T05:39:28,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6810,48,9000.0,1783.5,0.6443,48.43,0.0542,0.5901
2026-07-08T05:40:51,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6811,46,8780.9,1955.3,0.5371,42.42,0.057,0.4801
2026-07-08T05:41:24,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6812,44,9000.0,1949.4,0.4879,44.34,0.044,0.4439
2026-07-08T05:44:28,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6813,42,9000.0,2035.0,0.4829,46.44,0.0394,0.4435
2026-07-08T05:45:57,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6814,44,9000.0,1911.5,0.5532,42.0,0.0767,0.4765
2026-07-08T05:49:46,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6815,43,8931.3,1879.3,0.5559,43.01,0.0745,0.4814
2026-07-08T05:50:12,HURCO-M10-01,JOB-M10-1007,M10-PLATE-AL2024,6816,41,8790.0,2049.8,0.5014,47.13,0.0668,0.4346
2026-07-01T06:17:24,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6817,78,8053.2,1509.9,0.8874,44.41,0.0867,0.8007
2026-07-01T06:18:22,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6818,69,7635.9,1577.1,0.7192,35.37,0.1027,0.6165
2026-07-01T06:27:06,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6819,68,7942.4,1684.2,0.742,36.8,0.1101,0.6319
2026-07-01T06:29:33,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6820,73,7188.2,1503.9,0.6952,34.57,0.0527,0.6425
2026-07-01T06:32:41,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6821,68,7750.0,1810.5,0.7325,35.45,0.104,0.6285
2026-07-01T06:35:05,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6822,72,7887.9,1603.3,0.7642,39.82,0.1028,0.6614
2026-07-01T06:36:26,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6823,79,7452.0,1536.7,0.7418,35.91,0.08,0.6618
2026-07-01T06:38:17,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6824,68,7039.7,1626.0,0.663,36.4,0.0595,0.6035
2026-07-01T06:41:10,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6825,67,8514.3,1764.7,0.812,42.5,0.0898,0.7222
2026-07-01T06:44:28,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6826,71,8110.7,1612.1,0.7701,39.93,0.088,0.6821
2026-07-01T06:53:04,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6827,76,7988.4,1750.3,0.7298,37.63,0.0672,0.6626
2026-07-01T07:01:42,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6828,67,7994.6,1879.0,0.6827,38.63,0.0758,0.6069
2026-07-01T07:02:53,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6829,76,7377.9,1717.6,0.8274,40.86,0.1099,0.7175
2026-07-01T07:07:10,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6830,71,7595.7,1640.9,0.7223,44.79,0.0574,0.6649
2026-07-01T07:10:51,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6831,77,8334.9,1641.7,0.8747,46.18,0.1134,0.7613
2026-07-01T07:20:54,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6832,73,7523.4,1789.6,0.8033,38.82,0.0787,0.7246
2026-07-01T07:23:38,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6833,74,7306.5,1622.7,0.7477,36.1,0.0969,0.6508
2026-07-01T07:25:59,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6834,72,8359.5,1676.3,0.8975,40.28,0.1316,0.7659
2026-07-01T07:33:32,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6835,71,8262.6,1794.2,0.8183,45.07,0.0734,0.7449
2026-07-01T07:34:47,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6836,67,7423.5,1700.8,0.7595,34.9,0.1126,0.6469
2026-07-01T07:46:43,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6837,68,8057.9,1761.6,0.8283,41.67,0.1099,0.7184
2026-07-01T08:00:22,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6838,67,7778.4,1330.7,0.7253,44.33,0.0861,0.6392
2026-07-01T08:07:40,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6839,69,8085.9,1393.4,0.7832,41.16,0.1117,0.6715
2026-07-01T08:08:41,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6840,73,8408.3,1825.0,0.8516,38.99,0.1071,0.7445
2026-07-01T08:10:09,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6841,75,7666.6,1487.3,0.8694,39.24,0.0999,0.7695
2026-07-01T08:12:33,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6842,77,7204.3,1415.5,0.7112,34.62,0.0667,0.6445
2026-07-01T08:22:49,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6843,78,7521.6,1743.8,0.9036,40.34,0.115,0.7886
2026-07-01T08:26:11,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6844,75,7682.7,1728.8,0.7717,35.99,0.1154,0.6563
2026-07-01T08:27:23,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6845,67,8158.3,1443.2,0.7146,40.49,0.0901,0.6245
2026-07-01T08:51:53,HURCO-M10-01,JOB-M10-1001,M10-BRKT-AL6061,6846,74,7610.4,1777.8,0.7416,36.4,0.0734,0.6682
2026-07-01T09:07:17,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6847,80,5181.5,1065.4,0.6394,32.92,0.0975,0.5419
2026-07-01T09:11:58,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6848,86,5026.6,902.9,0.567,24.19,0.0573,0.5097
2026-07-01T09:18:47,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6849,83,5455.0,1139.2,0.6521,29.33,0.0804,0.5717
2026-07-01T09:23:19,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6850,78,5230.9,875.2,0.6378,29.92,0.0759,0.5619
2026-07-01T09:36:19,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6851,85,5163.4,1011.1,0.5727,26.14,0.0601,0.5126
2026-07-01T09:42:04,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6852,79,5137.2,952.4,0.618,29.03,0.0881,0.5299
2026-07-01T09:43:22,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6853,78,4906.0,935.4,0.6224,28.33,0.0818,0.5406
2026-07-01T09:45:24,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6854,88,5570.4,1020.1,0.6885,29.2,0.0966,0.5919
2026-07-01T09:48:17,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6855,81,5369.5,948.6,0.6631,32.56,0.0735,0.5896
2026-07-01T10:01:18,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6856,78,5804.1,990.6,0.6397,26.77,0.0926,0.5471
2026-07-01T10:13:20,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6857,86,5561.1,869.5,0.6996,29.1,0.0789,0.6207
2026-07-01T10:14:46,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6858,80,5828.0,1010.2,0.6359,32.37,0.071,0.5649
2026-07-01T10:18:23,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6859,86,5193.1,1052.8,0.6646,27.93,0.0827,0.5819
2026-07-01T10:31:40,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6860,84,5231.6,990.3,0.6397,30.34,0.0615,0.5782
2026-07-01T10:46:22,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6861,80,5390.7,1095.9,0.5418,27.13,0.0768,0.465
2026-07-01T10:52:01,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6862,81,5218.2,882.1,0.5835,27.59,0.0505,0.533
2026-07-01T10:58:49,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6863,83,5073.5,891.2,0.6027,26.65,0.0847,0.518
2026-07-01T11:05:21,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6864,90,5204.6,1033.9,0.6001,24.73,0.0789,0.5212
2026-07-01T11:06:43,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6865,80,5575.0,1010.6,0.5726,27.81,0.0708,0.5018
2026-07-01T11:09:42,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6866,82,5439.2,906.1,0.7435,29.39,0.1005,0.643
2026-07-01T11:12:04,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6867,89,5347.4,931.5,0.6734,27.09,0.0904,0.583
2026-07-01T11:14:56,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6868,84,5928.8,1165.2,0.6767,32.66,0.0736,0.6031
2026-07-01T11:25:06,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6869,82,5528.0,979.4,0.5594,25.46,0.0609,0.4985
2026-07-01T11:30:15,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6870,91,5066.7,1011.3,0.5604,23.73,0.0471,0.5133
2026-07-01T11:36:52,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6871,79,5552.8,980.5,0.6732,32.92,0.0611,0.6121
2026-07-01T11:58:56,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6872,83,5101.9,1000.6,0.621,26.59,0.0577,0.5633
2026-07-01T12:00:19,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6873,80,5635.4,965.3,0.6722,27.78,0.1007,0.5715
2026-07-01T12:03:11,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6874,94,5522.0,1081.9,0.6764,30.09,0.0528,0.6236
2026-07-01T12:15:16,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6875,84,5358.8,1045.2,0.6706,29.4,0.0689,0.6017
2026-07-01T12:25:18,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6876,80,4796.2,883.5,0.5603,23.85,0.0679,0.4924
2026-07-01T12:29:41,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6877,85,5307.1,1083.1,0.5803,29.97,0.0457,0.5346
2026-07-01T12:31:04,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6878,81,5605.4,922.3,0.6982,30.97,0.0632,0.635
2026-07-01T12:34:55,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6879,77,5434.2,985.6,0.6001,27.82,0.047,0.5531
2026-07-01T12:36:20,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6880,85,5239.1,930.9,0.5826,30.52,0.0575,0.5251
2026-07-01T12:54:02,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6881,83,5550.1,931.4,0.6377,29.36,0.0486,0.5891
2026-07-01T12:55:52,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6882,87,5377.9,987.7,0.7608,32.6,0.1099,0.6509
2026-07-01T12:58:26,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6883,84,5135.5,1072.2,0.6495,24.91,0.0624,0.5871
2026-07-01T13:00:01,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6884,78,4897.7,974.9,0.5645,27.05,0.0692,0.4953
2026-07-01T13:08:19,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6885,78,5918.3,1005.4,0.5782,31.16,0.0525,0.5257
2026-07-01T13:19:34,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6886,78,5256.2,967.2,0.6282,26.39,0.0944,0.5338
2026-07-01T13:27:13,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6887,81,5371.5,997.0,0.6524,26.81,0.0896,0.5628
2026-07-01T13:28:36,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6888,83,5857.3,850.8,0.6574,26.6,0.0719,0.5855
2026-07-01T13:30:02,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6889,92,5045.4,983.5,0.691,26.7,0.1014,0.5896
2026-07-01T13:32:16,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6890,91,5091.4,1062.7,0.6092,27.67,0.052,0.5572
2026-07-01T13:39:17,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6891,81,5528.4,817.6,0.6124,26.46,0.0635,0.5489
2026-07-01T13:40:43,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6892,87,5424.4,959.6,0.6634,29.39,0.0776,0.5858
2026-07-01T13:47:50,HURCO-M10-01,JOB-M10-1004,M10-FIXTURE-316L,6893,80,5839.3,1090.7,0.5988,32.4,0.0571,0.5417
2026-07-01T14:09:32,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6894,64,6345.1,1395.1,0.5386,31.17,0.075,0.4636
2026-07-01T14:12:47,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6895,54,6803.6,1429.9,0.5014,32.55,0.0437,0.4577
2026-07-01T14:13:30,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6896,58,6125.2,1281.1,0.5037,34.95,0.0629,0.4408
2026-07-01T14:16:19,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6897,57,5612.5,1359.4,0.4823,31.54,0.0612,0.4211
2026-07-01T14:17:13,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6898,53,5969.8,1419.3,0.4729,30.47,0.067,0.4059
2026-07-01T14:24:15,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6899,55,5478.6,1461.9,0.4247,31.96,0.0543,0.3704
2026-07-01T14:28:52,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6900,64,5704.1,1365.7,0.5559,30.6,0.0829,0.473
2026-07-01T14:36:13,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6901,59,5911.5,1534.4,0.5105,29.94,0.0442,0.4663
2026-07-01T14:47:08,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6902,57,6230.3,1487.2,0.5093,35.53,0.0619,0.4474
2026-07-01T14:48:56,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6903,55,6035.6,1453.7,0.4858,31.62,0.0664,0.4194
2026-07-01T14:50:06,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6904,54,5902.7,1241.7,0.533,30.02,0.0744,0.4586
2026-07-01T14:51:25,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6905,54,6307.6,1445.1,0.5161,33.24,0.078,0.4381
2026-07-01T14:54:46,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6906,62,6174.3,1412.5,0.5836,31.84,0.0712,0.5124
2026-07-01T14:56:01,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6907,55,5798.4,1142.4,0.5112,32.75,0.0559,0.4553
2026-07-01T14:58:32,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6908,53,5458.9,1478.7,0.416,32.15,0.0513,0.3647
2026-07-01T14:59:57,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6909,56,6584.0,1275.0,0.5195,34.88,0.062,0.4575
2026-07-01T15:05:50,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6910,56,6378.2,1311.6,0.5541,31.37,0.0725,0.4816
2026-07-01T15:16:17,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6911,54,5745.3,1446.2,0.494,30.37,0.0734,0.4206
2026-07-01T15:19:05,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6912,61,6573.8,1467.7,0.5302,36.7,0.076,0.4542
2026-07-01T15:22:38,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6913,59,6282.2,1434.4,0.5161,28.95,0.0387,0.4774
2026-07-01T15:26:17,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6914,55,5853.8,1443.6,0.4402,30.9,0.048,0.3922
2026-07-01T15:30:30,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6915,59,6463.0,1575.3,0.5759,34.43,0.0526,0.5233
2026-07-01T15:31:47,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6916,59,6302.8,1382.1,0.5176,31.2,0.045,0.4726
2026-07-01T15:34:35,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6917,58,5691.5,1574.0,0.5071,30.11,0.0599,0.4472
2026-07-01T15:35:24,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6918,53,6173.3,1391.6,0.4443,29.73,0.0454,0.3989
2026-07-01T15:44:58,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6919,59,6274.1,1523.6,0.5444,31.81,0.0482,0.4962
2026-07-01T15:46:37,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6920,55,6373.9,1433.1,0.5191,34.07,0.075,0.4441
2026-07-01T15:49:37,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6921,62,5624.5,1443.6,0.504,27.95,0.0414,0.4626
2026-07-01T15:51:36,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6922,57,5990.8,1315.7,0.4533,30.53,0.0605,0.3928
2026-07-01T15:53:46,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6923,56,6305.9,1326.7,0.4692,35.97,0.0687,0.4005
2026-07-01T15:59:38,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6924,55,5726.9,1438.9,0.4716,28.59,0.0638,0.4078
2026-07-01T16:04:34,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6925,58,6682.8,1571.7,0.5299,37.5,0.0503,0.4796
2026-07-01T16:05:46,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6926,59,5683.1,1352.2,0.4545,27.85,0.0562,0.3983
2026-07-01T16:11:05,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6927,61,6100.4,1406.1,0.5126,32.7,0.0575,0.4551
2026-07-01T16:12:09,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6928,57,6124.8,1533.4,0.5666,35.36,0.0683,0.4983
2026-07-01T16:14:14,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6929,55,6313.8,1524.5,0.5272,33.51,0.0717,0.4555
2026-07-01T16:19:15,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6930,56,5065.9,1424.6,0.454,27.29,0.0376,0.4164
2026-07-01T16:20:50,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6931,59,6416.4,1444.1,0.4916,33.3,0.0506,0.441
2026-07-01T16:22:30,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6932,53,6263.0,1633.0,0.4551,30.71,0.0544,0.4007
2026-07-01T16:27:24,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6933,61,6294.2,1277.3,0.5401,29.01,0.0601,0.48
2026-07-01T16:36:23,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6934,56,6219.6,1476.5,0.5291,33.07,0.0735,0.4556
2026-07-01T16:37:32,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6935,62,6435.7,1324.4,0.5681,39.15,0.0563,0.5118
2026-07-01T16:38:26,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6936,61,6567.2,1535.8,0.6225,34.27,0.0931,0.5294
2026-07-01T16:41:06,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6937,57,6366.3,1398.2,0.4711,33.54,0.061,0.4101
2026-07-01T16:52:25,HURCO-M10-01,JOB-M10-1003,M10-HSG-C45,6938,62,6014.0,1477.7,0.5436,30.52,0.0458,0.4978
2026-07-01T16:58:34,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6939,50,8167.6,1626.5,0.5366,44.01,0.0405,0.4961
2026-07-01T17:02:08,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6940,56,8428.5,1909.0,0.6358,44.7,0.0772,0.5586
2026-07-01T17:03:59,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6941,49,8954.0,1777.7,0.6,49.81,0.0653,0.5347
2026-07-01T17:08:21,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6942,48,8532.0,1650.3,0.5675,45.46,0.0641,0.5034
2026-07-01T17:12:56,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6943,57,8366.8,1675.6,0.6821,46.45,0.0968,0.5853
2026-07-01T17:13:45,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6944,50,8037.6,1861.2,0.5851,41.94,0.0473,0.5378
2026-07-01T17:15:13,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6945,53,8292.8,1602.9,0.588,39.82,0.0762,0.5118
2026-07-01T17:16:27,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6946,57,8810.3,1954.2,0.7542,40.35,0.1022,0.652
2026-07-01T17:18:08,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6947,55,7938.2,1734.3,0.592,41.48,0.0647,0.5273
2026-07-01T17:19:45,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6948,49,8883.3,1679.3,0.5763,51.21,0.0519,0.5244
2026-07-01T17:20:38,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6949,49,8756.4,1624.0,0.5668,47.92,0.0641,0.5027
2026-07-01T17:21:22,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6950,50,7529.5,1683.8,0.5258,37.1,0.0656,0.4602
2026-07-01T17:23:58,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6951,52,8328.3,1737.2,0.5762,44.5,0.0459,0.5303
2026-07-01T17:27:43,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6952,49,7963.3,1855.8,0.4776,41.38,0.0439,0.4337
2026-07-01T17:28:52,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6953,55,8331.0,1807.4,0.5897,39.16,0.0488,0.5409
2026-07-01T17:29:40,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6954,49,9000.0,1678.9,0.6482,44.75,0.0805,0.5677
2026-07-01T17:30:56,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6955,50,8735.8,1660.1,0.6045,49.89,0.0584,0.5461
2026-07-01T17:32:12,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6956,50,7910.0,1909.1,0.5764,41.19,0.0628,0.5136
2026-07-01T17:32:53,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6957,53,8105.1,1738.2,0.5495,47.34,0.0462,0.5033
2026-07-01T17:37:31,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6958,50,9000.0,1834.3,0.5181,48.09,0.0408,0.4773
2026-07-01T17:39:51,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6959,56,8604.5,1724.5,0.7009,39.35,0.1049,0.596
2026-07-01T17:41:26,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6960,50,8726.0,1609.7,0.572,43.22,0.0734,0.4986
2026-07-01T17:42:13,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6961,50,8168.2,1633.7,0.6092,48.33,0.0587,0.5505
2026-07-01T17:54:23,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6962,48,9000.0,1790.5,0.6465,48.95,0.0935,0.553
2026-07-01T17:56:36,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6963,54,8280.6,1534.7,0.56,40.34,0.057,0.503
2026-07-01T17:59:34,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6964,51,8851.9,1974.8,0.6022,45.11,0.0644,0.5378
2026-07-01T18:04:12,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6965,49,8855.9,1549.2,0.5793,43.9,0.0679,0.5114
2026-07-01T18:07:49,HURCO-M10-01,JOB-M10-1005,M10-COVER-AL5052,6966,49,9000.0,1795.7,0.6458,42.66,0.0692,0.5766
